timestamp,views,vph
2026-08-16T09:58:23.998902Z,78041900,115379.6
2026-08-16T10:23:52.758493Z,78084515,100351.9
2026-08-16T10:46:51.576655Z,78130692,120565.0
2026-08-16T11:13:45.761198Z,78175618,100195.2
2026-08-16T11:34:24.841998Z,78219637,127891.9
2026-08-16T11:55:48.834519Z,78257176,105250.1
2026-08-16T12:26:37.083358Z,78302314,87919.3
2026-08-16T13:08:43.186021Z,78383830,116170.1
2026-08-16T13:43:31.996274Z,78453149,119469.2
2026-08-16T13:59:49.088132Z,78489781,134967.0
2026-08-16T14:27:56.778623Z,78517472,59067.5
2026-08-16T14:49:09.577969Z,78559648,119291.1
2026-08-16T15:14:41.254207Z,78625574,154950.2
2026-08-16T15:36:51.683613Z,78678441,143052.5
2026-08-16T15:56:23.902307Z,78713393,107341.1
2026-08-16T16:19:00.482981Z,78747591,90752.3
2026-08-16T16:48:41.597446Z,78811679,129535.1
2026-08-16T17:14:19.911755Z,78889258,181552.2
2026-08-16T17:34:02.685981Z,78935685,141309.5
2026-08-16T17:54:49.205811Z,78989050,154120.3
2026-08-16T18:19:01.263955Z,79046329,142008.4
2026-08-16T18:53:57.676657Z,79138161,157695.7
2026-08-16T19:16:31.397537Z,79177691,105123.6
2026-08-16T19:41:58.351539Z,79242406,152574.3
2026-08-16T19:54:42.147964Z,79278039,167948.9
2026-08-16T20:14:15.100722Z,79325928,146979.8
2026-08-16T20:38:46.550497Z,79361006,85820.7
2026-08-16T20:57:22.884584Z,79402599,134130.8
2026-08-16T21:17:57.049843Z,79451743,143350.7
2026-08-16T21:42:09.430891Z,79497008,112197.8
2026-08-16T21:56:13.751202Z,79532681,152102.0
2026-08-16T22:15:07.966932Z,79575688,136504.2
2026-08-16T22:38:23.783069Z,79612627,95270.7
2026-08-16T22:56:50.012921Z,79649950,121460.1
2026-08-16T23:16:39.067954Z,79680641,92920.5
2026-08-16T23:41:36.827084Z,79726228,109572.5
2026-08-16T23:55:54.577366Z,79756325,126317.9
2026-08-17T00:55:28.356437Z,79855448,99850.3
2026-08-17T02:16:34.706168Z,79962265,79020.5
2026-08-17T03:26:07.679939Z,80071822,94514.2
2026-08-17T04:10:25.186698Z,80140916,93598.4
2026-08-17T04:56:03.014912Z,80214207,96371.1
2026-08-17T05:30:40.586821Z,80263844,86010.6
2026-08-17T06:01:48.716918Z,80310970,90814.7
2026-08-17T07:14:35.419913Z,80412913,84043.9
2026-08-17T08:01:34.900004Z,80472671,76300.9
2026-08-17T08:59:02.231281Z,80544385,74889.9
2026-08-17T09:44:21.224689Z,80612563,90269.0
2026-08-17T10:15:41.403254Z,80648689,69170.9
2026-08-17T10:55:20.294006Z,80710983,94270.2
2026-08-17T11:19:15.274014Z,80748737,94715.2
2026-08-17T11:48:09.453201Z,80781993,69036.5
2026-08-17T12:29:55.158904Z,80851010,99158.2
2026-08-17T13:22:18.843223Z,80939423,101246.4
2026-08-17T13:59:35.402785Z,81006086,107301.8
2026-08-17T14:32:54.321887Z,81052230,83104.1
2026-08-17T15:00:25.925691Z,81119990,147696.4
2026-08-17T15:29:01.083855Z,81147289,57298.7
2026-08-17T15:50:46.240216Z,81185996,106765.1
2026-08-17T16:19:30.868027Z,81236591,105612.4
2026-08-17T16:53:35.778914Z,81308368,126361.1
2026-08-17T17:20:57.920304Z,81378379,153482.3
2026-08-17T17:52:55.464722Z,81433732,103919.8
2026-08-17T18:28:40.043062Z,81497666,107322.9
2026-08-17T19:07:36.171915Z,81571690,114071.8
2026-08-17T19:40:33.287971Z,81640466,125229.7
2026-08-17T19:58:31.304659Z,81672539,107106.7
2026-08-17T20:27:59.069268Z,81727155,111223.9
2026-08-17T20:54:05.955160Z,81785486,134018.4
2026-08-17T21:19:24.706610Z,81841188,132034.2
2026-08-17T21:48:12.281854Z,81903486,129819.4
2026-08-17T22:18:19.964539Z,81979066,150517.6
2026-08-17T22:47:59.280145Z,82047890,139248.1
2026-08-17T23:16:56.922396Z,82118779,146865.9
2026-08-17T23:44:09.736646Z,82170189,113347.9
2026-08-18T02:33:17.755358Z,82431761,92792.4
2026-08-18T03:26:22.462590Z,82526908,107554.4
2026-08-18T04:05:56.390361Z,82591410,97815.6
2026-08-18T04:49:28.893863Z,82658280,92146.1
2026-08-18T05:22:32.384386Z,82696469,69312.4
2026-08-18T05:53:03.562152Z,82748937,103149.4
2026-08-18T06:31:15.323314Z,82782698,53033.3
2026-08-18T07:23:48.102680Z,82844579,70658.8
2026-08-18T08:01:13.740535Z,82898246,86034.0
2026-08-18T08:51:55.506290Z,82960519,73701.5
2026-08-18T09:25:11.480716Z,83004213,78807.8
2026-08-18T09:56:16.677471Z,83049079,86595.5
2026-08-18T10:22:51.837508Z,83084914,80873.4
2026-08-18T10:55:06.552771Z,83129528,83015.0
2026-08-18T11:19:03.653975Z,83158910,73603.2
2026-08-18T11:48:59.932895Z,83213182,108768.9
2026-08-18T12:31:26.086578Z,83272411,83743.7
2026-08-18T13:28:19.843454Z,83364631,97251.2
2026-08-18T14:06:19.858371Z,83435564,111998.7
2026-08-18T14:50:54.581290Z,83508736,98484.7
2026-08-18T15:24:11.275394Z,83553835,81312.6
2026-08-18T17:26:10.972647Z,83814443,128173.2
2026-08-18T17:52:20.300026Z,83883963,159477.2
2026-08-18T18:28:29.889496Z,83980715,160540.6
2026-08-18T19:08:42.837648Z,84075287,141096.8
2026-08-18T19:38:35.431173Z,84141184,132338.5
2026-08-18T19:56:23.437857Z,84183119,141353.0
2026-08-18T20:17:46.359352Z,84220605,105189.3
2026-08-18T20:48:10.269227Z,84269276,96065.9
2026-08-18T21:17:21.404998Z,84313713,91354.0
2026-08-18T21:45:39.089422Z,84367468,113989.4
2026-08-18T22:00:58.663730Z,84434579,262729.8
2026-08-18T22:28:37.550728Z,84482241,103432.7
2026-08-18T22:51:51.788114Z,84519403,95954.4
2026-08-18T23:15:58.458945Z,84564741,112822.3
2026-08-18T23:44:20.560252Z,84613306,102716.6
2026-08-18T23:59:21.420882Z,84641457,112496.4
2026-08-19T01:24:10.841379Z,84782924,100066.6
2026-08-19T02:36:25.300972Z,84897620,95261.1
2026-08-19T03:28:44.135907Z,84958347,69649.2
2026-08-19T04:07:49.936970Z,85004850,71366.2
2026-08-19T05:24:11.401038Z,85082785,61239.4
2026-08-19T05:53:58.019519Z,85110622,56091.0
2026-08-19T06:33:25.821521Z,85158957,73488.4
2026-08-19T07:24:58.546396Z,85230805,83632.7
2026-08-19T08:03:31.033830Z,85272938,65591.2
2026-08-19T09:27:01.837904Z,85376553,74441.9
2026-08-19T09:57:46.898678Z,85450763,144795.2
2026-08-19T10:27:58.703159Z,85481597,61266.2
2026-08-19T10:55:07.927743Z,85512781,68905.4
2026-08-19T11:19:26.844951Z,85536879,59463.8
2026-08-19T11:48:31.980392Z,85576092,80891.6
2026-08-19T12:33:27.725236Z,85647842,95817.7
2026-08-19T13:30:11.232798Z,85711569,67406.1
2026-08-19T14:08:35.560471Z,85773842,97287.7
2026-08-19T14:51:24.003377Z,85884106,154549.0
2026-08-19T15:57:23.177855Z,86010098,114562.1
2026-08-19T17:20:53.492475Z,86158971,106967.9
2026-08-19T17:48:30.357026Z,86214830,121369.2
2026-08-19T18:24:25.503669Z,86267466,87924.2
2026-08-19T19:02:36.017362Z,86330471,99024.9
2026-08-19T20:26:01.672267Z,86470997,101064.4
2026-08-19T20:53:01.136962Z,86513085,93559.8
2026-08-19T21:49:39.467097Z,86611503,104258.5
2026-08-19T22:18:00.973635Z,86643801,68335.2
2026-08-19T22:49:00.422502Z,86693869,96934.5
2026-08-19T23:17:10.951891Z,86730130,77218.2
2026-08-19T23:44:37.458737Z,86772735,93153.6
2026-08-20T00:00:08.048925Z,86797404,95432.3
2026-08-20T01:37:34.474299Z,86920632,75879.0
2026-08-20T02:42:27.450433Z,87007030,79895.9
2026-08-20T03:28:55.771669Z,87063007,72271.9
2026-08-20T04:08:15.662240Z,87108881,69980.5
2026-08-20T04:51:21.512465Z,87162703,74930.6
2026-08-20T05:24:05.054208Z,87196157,61335.3
2026-08-20T05:54:24.290263Z,87232804,72519.0
2026-08-20T06:34:24.993911Z,87276602,65677.7
